time	p	height	baseradius	curvatureRadius	strain	tension	SourceFile
80.88	200	72.4595904	56.2316613	58.0488512773438	1.66046574478627	5804.88512773437	2021_02_17__14_54_50_D1_CPE.dat
82.86	200	70.5726219	56.2316613	57.6887642486631	1.57510922931399	5768.87642486631	2021_02_17__14_54_50_D1_CPE.dat
84.84	200	72.8369841	56.2316613	58.1244960233161	1.67780730597721	5812.44960233161	2021_02_17__14_54_50_D1_CPE.dat
86.82	200	72.4595904	56.2316613	58.0488512773438	1.66046574478627	5804.88512773437	2021_02_17__14_54_50_D1_CPE.dat
88.8	200	75.47874	56.2316613	58.68566383425	1.80172064321427	5868.566383425	2021_02_17__14_54_50_D1_CPE.dat
90.78	200	75.47874	56.2316613	58.68566383425	1.80172064321427	5868.566383425	2021_02_17__14_54_50_D1_CPE.dat
92.76	200	75.1013463	56.2316613	58.6022247422111	1.78374847979821	5860.22247422111	2021_02_17__14_54_50_D1_CPE.dat
94.74	200	75.47874	56.2316613	58.68566383425	1.80172064321427	5868.566383425	2021_02_17__14_54_50_D1_CPE.dat
96.72	200	75.47874	56.2316613	58.68566383425	1.80172064321427	5868.566383425	2021_02_17__14_54_50_D1_CPE.dat
98.7	200	75.47874	56.2316613	58.68566383425	1.80172064321427	5868.566383425	2021_02_17__14_54_50_D1_CPE.dat
100.68	200	78.1204959	56.2316613	59.2982130072464	1.93004819602721	5929.82130072464	2021_02_17__14_54_50_D1_CPE.dat
102.66	200	72.4595904	56.2316613	58.0488512773438	1.66046574478627	5804.88512773437	2021_02_17__14_54_50_D1_CPE.dat
104.64	200	75.8561337	56.2316613	58.7701502671642	1.81978289266249	5877.01502671642	2021_02_17__14_54_50_D1_CPE.dat
106.62	200	75.47874	56.2316613	58.68566383425	1.80172064321427	5868.566383425	2021_02_17__14_54_50_D1_CPE.dat
108.6	200	78.4978896	56.2316613	59.3896119483173	1.94874104770055	5938.96119483173	2021_02_17__14_54_50_D1_CPE.dat
110.58	200	78.1204959	56.2316613	59.2982130072464	1.93004819602721	5929.82130072464	2021_02_17__14_54_50_D1_CPE.dat
112.56	200	78.1204959	56.2316613	59.2982130072464	1.93004819602721	5929.82130072464	2021_02_17__14_54_50_D1_CPE.dat
114.54	200	80.7622518	56.2316613	59.957101446028	2.06278996441602	5995.7101446028	2021_02_17__14_54_50_D1_CPE.dat
116.52	200	78.1204959	56.2316613	59.2982130072464	1.93004819602721	5929.82130072464	2021_02_17__14_54_50_D1_CPE.dat
118.5	200	76.6109211	56.2316613	58.9422032438424	1.85617764965542	5894.22032438424	2021_02_17__14_54_50_D1_CPE.dat
120.48	200	81.1396455	56.2316613	60.0547472469767	2.08211341831449	6005.47472469767	2021_02_17__14_54_50_D1_CPE.dat
122.46	200	78.1204959	56.2316613	59.2982130072464	1.93004819602721	5929.82130072464	2021_02_17__14_54_50_D1_CPE.dat
124.44	200	80.7622518	56.2316613	59.957101446028	2.06278996441602	5995.7101446028	2021_02_17__14_54_50_D1_CPE.dat
126.42	200	78.1204959	56.2316613	59.2982130072464	1.93004819602721	5929.82130072464	2021_02_17__14_54_50_D1_CPE.dat
128.4	200	81.1396455	56.2316613	60.0547472469767	2.08211341831449	6005.47472469767	2021_02_17__14_54_50_D1_CPE.dat
130.38	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
132.36	200	78.1204959	56.2316613	59.2982130072464	1.93004819602721	5929.82130072464	2021_02_17__14_54_50_D1_CPE.dat
134.34	200	81.1396455	56.2316613	60.0547472469767	2.08211341831449	6005.47472469767	2021_02_17__14_54_50_D1_CPE.dat
136.32	200	80.7622518	56.2316613	59.957101446028	2.06278996441602	5995.7101446028	2021_02_17__14_54_50_D1_CPE.dat
138.3	200	81.1396455	56.2316613	60.0547472469767	2.08211341831449	6005.47472469767	2021_02_17__14_54_50_D1_CPE.dat
140.28	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
142.26	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
144.24	200	81.5170392	56.2316613	60.1532361131944	2.10152695824512	6015.32361131944	2021_02_17__14_54_50_D1_CPE.dat
146.22	200	81.1396455	56.2316613	60.0547472469767	2.08211341831449	6005.47472469767	2021_02_17__14_54_50_D1_CPE.dat
148.2	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
150.18	200	81.1396455	56.2316613	60.0547472469767	2.08211341831449	6005.47472469767	2021_02_17__14_54_50_D1_CPE.dat
152.16	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
154.14	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
156.12	200	81.1396455	56.2316613	60.0547472469767	2.08211341831449	6005.47472469767	2021_02_17__14_54_50_D1_CPE.dat
158.1	200	79.6300707	56.2316613	59.6693423018957	2.00536011891356	5966.93423018957	2021_02_17__14_54_50_D1_CPE.dat
160.08	200	80.7622518	56.2316613	59.957101446028	2.06278996441602	5995.7101446028	2021_02_17__14_54_50_D1_CPE.dat
162.06	200	86.0457636	56.2316613	61.3968237598684	2.34151614792126	6139.68237598684	2021_02_17__14_54_50_D1_CPE.dat
164.04	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
166.02	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
168	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
169.98	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
171.96	200	84.5361888	56.2316613	60.9701424662946	2.26007837484798	6097.01424662946	2021_02_17__14_54_50_D1_CPE.dat
173.94	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
175.92	200	84.5361888	56.2316613	60.9701424662946	2.26007837484798	6097.01424662946	2021_02_17__14_54_50_D1_CPE.dat
177.9	200	84.5361888	56.2316613	60.9701424662946	2.26007837484798	6097.01424662946	2021_02_17__14_54_50_D1_CPE.dat
179.88	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
181.86	200	85.2909762	56.2316613	61.1820313161505	2.3006170893203	6118.20313161505	2021_02_17__14_54_50_D1_CPE.dat
183.84	200	87.1779447	56.2316613	61.724291687013	2.40354038106392	6172.4291687013	2021_02_17__14_54_50_D1_CPE.dat
185.82	200	84.5361888	56.2316613	60.9701424662946	2.26007837484798	6097.01424662946	2021_02_17__14_54_50_D1_CPE.dat
187.8	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
189.78	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
191.76	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
193.74	200	83.7814014	56.2316613	60.7612356858108	2.2199000045043	6076.12356858108	2021_02_17__14_54_50_D1_CPE.dat
195.72	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
197.7	200	86.4231573	56.2316613	61.5052850554585	2.36210080626999	6150.52850554585	2021_02_17__14_54_50_D1_CPE.dat
199.68	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
201.66	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
203.64	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
205.62	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
207.6	200	88.3101258	56.2316613	62.0578781429487	2.46637538849601	6205.78781429487	2021_02_17__14_54_50_D1_CPE.dat
209.58	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
211.56	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
213.54	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
215.52	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
217.5	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
219.48	200	91.7066691	56.2316613	63.0930825617284	2.65974505652899	6309.30825617284	2021_02_17__14_54_50_D1_CPE.dat
221.46	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
223.44	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
225.42	200	88.6875195	56.2316613	62.1703928004255	2.4875005630377	6217.03928004255	2021_02_17__14_54_50_D1_CPE.dat
227.4	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
229.38	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
231.36	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
233.34	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
235.32	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
237.3	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
239.28	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
241.26	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
243.24	200	89.8197006	56.2316613	62.5117778918067	2.55141660285573	6251.17778918067	2021_02_17__14_54_50_D1_CPE.dat
245.22	200	86.800551	56.2316613	61.6144440515217	2.38277555065087	6161.44440515217	2021_02_17__14_54_50_D1_CPE.dat
247.2	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
249.18	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
251.16	200	89.8197006	56.2316613	62.5117778918067	2.55141660285573	6251.17778918067	2021_02_17__14_54_50_D1_CPE.dat
253.14	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
255.12	200	87.1779447	56.2316613	61.724291687013	2.40354038106392	6172.4291687013	2021_02_17__14_54_50_D1_CPE.dat
257.1	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
259.08	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
261.06	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
263.04	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
265.02	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
267	200	93.9710313	56.2316613	63.8098480469879	2.7927120399982	6380.98480469879	2021_02_17__14_54_50_D1_CPE.dat
268.98	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
270.96	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
272.94	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
274.92	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
276.9	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
278.88	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
280.86	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
282.84	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
284.82	200	94.348425	56.2316613	63.9312475674	2.8151885050223	6393.12475674	2021_02_17__14_54_50_D1_CPE.dat
286.8	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
288.78	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
290.76	200	89.8197006	56.2316613	62.5117778918067	2.55141660285573	6251.17778918067	2021_02_17__14_54_50_D1_CPE.dat
292.74	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
294.72	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
296.7	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
298.68	200	91.3292754	56.2316613	62.975624339876	2.63789919373001	6297.5624339876	2021_02_17__14_54_50_D1_CPE.dat
300.66	200	92.8388502	56.2316613	63.4489322823171	2.72582316111887	6344.89322823171	2021_02_17__14_54_50_D1_CPE.dat
302.64	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
304.62	200	94.348425	56.2316613	63.9312475674	2.8151885050223	6393.12475674	2021_02_17__14_54_50_D1_CPE.dat
306.6	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
308.58	200	89.4423069	56.2316613	62.397350778481	2.53002117021756	6239.7350778481	2021_02_17__14_54_50_D1_CPE.dat
310.56	200	92.8388502	56.2316613	63.4489322823171	2.72582316111887	6344.89322823171	2021_02_17__14_54_50_D1_CPE.dat
312.54	200	92.8388502	56.2316613	63.4489322823171	2.72582316111887	6344.89322823171	2021_02_17__14_54_50_D1_CPE.dat
314.52	200	93.2162439	56.2316613	63.5686837591093	2.74802936804648	6356.86837591093	2021_02_17__14_54_50_D1_CPE.dat
316.5	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
318.48	200	93.9710313	56.2316613	63.8098480469879	2.7927120399982	6380.98480469879	2021_02_17__14_54_50_D1_CPE.dat
320.46	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
322.44	200	93.2162439	56.2316613	63.5686837591093	2.74802936804648	6356.86837591093	2021_02_17__14_54_50_D1_CPE.dat
324.42	200	92.8388502	56.2316613	63.4489322823171	2.72582316111887	6344.89322823171	2021_02_17__14_54_50_D1_CPE.dat
326.4	200	95.4806061	56.2316613	64.2986380968379	2.88315841628755	6429.86380968379	2021_02_17__14_54_50_D1_CPE.dat
328.38	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
330.36	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
332.34	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
334.32	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
336.3	200	93.2162439	56.2316613	63.5686837591093	2.74802936804648	6356.86837591093	2021_02_17__14_54_50_D1_CPE.dat
338.28	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
340.26	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
342.24	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
344.22	200	94.348425	56.2316613	63.9312475674	2.8151885050223	6393.12475674	2021_02_17__14_54_50_D1_CPE.dat
346.2	200	92.4614565	56.2316613	63.329743624898	2.70370704022341	6332.9743624898	2021_02_17__14_54_50_D1_CPE.dat
348.18	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
350.16	200	94.7258187	56.2316613	64.0531833215139	2.83775505607856	6405.31833215139	2021_02_17__14_54_50_D1_CPE.dat
352.14	200	95.4806061	56.2316613	64.2986380968379	2.88315841628755	6429.86380968379	2021_02_17__14_54_50_D1_CPE.dat
354.12	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
356.1	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
358.08	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
360.06	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
362.04	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
364.02	200	94.7258187	56.2316613	64.0531833215139	2.83775505607856	6405.31833215139	2021_02_17__14_54_50_D1_CPE.dat
366	200	92.0840628	56.2316613	63.2111247067623	2.68168100536012	6321.11247067623	2021_02_17__14_54_50_D1_CPE.dat
367.98	200	95.4806061	56.2316613	64.2986380968379	2.88315841628755	6429.86380968379	2021_02_17__14_54_50_D1_CPE.dat
369.96	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
371.94	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
373.92	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
375.9	200	94.7258187	56.2316613	64.0531833215139	2.83775505607856	6405.31833215139	2021_02_17__14_54_50_D1_CPE.dat
377.88	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
379.86	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
381.84	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
383.82	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
385.8	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
387.78	200	98.122362	56.2316613	65.1737147186538	3.04490788703212	6517.37147186538	2021_02_17__14_54_50_D1_CPE.dat
389.76	200	95.4806061	56.2316613	64.2986380968379	2.88315841628755	6429.86380968379	2021_02_17__14_54_50_D1_CPE.dat
391.74	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
393.72	200	100.0093305	56.2316613	65.8131888984906	3.16314580424305	6581.31888984906	2021_02_17__14_54_50_D1_CPE.dat
395.7	200	97.3675746	56.2316613	64.921224380814	2.99824332237287	6492.1224380814	2021_02_17__14_54_50_D1_CPE.dat
397.68	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
399.66	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
401.64	200	95.4806061	56.2316613	64.2986380968379	2.88315841628755	6429.86380968379	2021_02_17__14_54_50_D1_CPE.dat
403.62	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
405.6	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
407.58	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
409.56	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
411.54	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
413.52	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
415.5	200	100.7641179	56.2316613	66.0721666910112	3.21107157335255	6607.21666910112	2021_02_17__14_54_50_D1_CPE.dat
417.48	200	98.4997557	56.2316613	65.3006777229885	3.06837529840998	6530.06777229885	2021_02_17__14_54_50_D1_CPE.dat
419.46	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
421.44	200	96.9901809	56.2316613	64.7957082198444	2.97504616909148	6479.57082198444	2021_02_17__14_54_50_D1_CPE.dat
423.42	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
425.4	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
427.38	200	95.1032124	56.2316613	64.1756489255952	2.86041169316697	6417.56489255952	2021_02_17__14_54_50_D1_CPE.dat
429.36	200	97.7449683	56.2316613	65.0472284235521	3.02153056168641	6504.72284235521	2021_02_17__14_54_50_D1_CPE.dat
